municipio,codigo_dane,fecha_año,cantidad,dpnom,pob,tasa_homicidios
EL CAIRO,76246,2012,6.0,Valle del Cauca,7991,75.08447002878238
EL CAIRO,76246,2013,2.0,Valle del Cauca,7821,25.57217747091165
EL CAIRO,76246,2014,1.0,Valle del Cauca,7604,13.150973172014728
EL CAIRO,76246,2015,4.0,Valle del Cauca,7392,54.112554112554115
EL CAIRO,76246,2016,3.0,Valle del Cauca,7149,41.963911036508605
EL CAIRO,76246,2017,3.0,Valle del Cauca,6997,42.87551807917679
EL CAIRO,76246,2018,1.0,Valle del Cauca,6845,14.609203798392986
EL CAIRO,76246,2019,10.0,Valle del Cauca,6637,150.67048365225253
EL CAIRO,76246,2020,10.0,Valle del Cauca,6506,153.7042729787888
EL CAIRO,76246,2021,5.0,Valle del Cauca,6541,76.44091117566121
EL CALVARIO,50245,2021,1.0,Meta,1666,60.024009603841534
EL CANTÓN DEL SAN PABLO,27135,2010,1.0,Chocó,5813,17.20282126268708
EL CANTÓN DEL SAN PABLO,27135,2011,2.0,Chocó,5883,33.996260411354754
EL CANTÓN DEL SAN PABLO,27135,2012,1.0,Chocó,5938,16.84068710003368
EL CANTÓN DEL SAN PABLO,27135,2013,1.0,Chocó,5985,16.70843776106934
EL CANTÓN DEL SAN PABLO,27135,2014,2.0,Chocó,6031,33.1619963521804
EL CANTÓN DEL SAN PABLO,27135,2015,1.0,Chocó,6075,16.46090534979424
EL CANTÓN DEL SAN PABLO,27135,2016,2.0,Chocó,6046,33.079722130334105
EL CANTÓN DEL SAN PABLO,27135,2017,2.0,Chocó,6089,32.8461159467893
EL CANTÓN DEL SAN PABLO,27135,2018,2.0,Chocó,6116,32.701111837802486
EL CANTÓN DEL SAN PABLO,27135,2020,2.0,Chocó,6286,31.81673560292714
EL CANTÓN DEL SAN PABLO,27135,2021,7.0,Chocó,6338,110.4449353108236
EL CARMEN,54245,2010,4.0,Norte de Santander,12874,31.070374398011495
EL CARMEN,54245,2011,5.0,Norte de Santander,12853,38.90142379211079
EL CARMEN,54245,2012,7.0,Norte de Santander,12756,54.876136719974916
EL CARMEN,54245,2013,11.0,Norte de Santander,12747,86.29481446614889
EL CARMEN,54245,2014,4.0,Norte de Santander,12752,31.367628607277286
EL CARMEN,54245,2015,2.0,Norte de Santander,12754,15.681354869060687
EL CARMEN,54245,2016,1.0,Norte de Santander,12806,7.808839606434484
EL CARMEN,54245,2017,10.0,Norte de Santander,12843,77.86342754808067
EL CARMEN,54245,2018,11.0,Norte de Santander,13144,83.68837492391965
EL CARMEN,54245,2019,3.0,Norte de Santander,13648,21.98124267291911
EL CARMEN,54245,2020,6.0,Norte de Santander,14043,42.72591326639607
EL CARMEN,54245,2021,4.0,Norte de Santander,14235,28.09975412715139
EL CARMEN DE ATRATO,27245,2011,3.0,Chocó,7419,40.43671653861706
EL CARMEN DE ATRATO,27245,2012,11.0,Chocó,7529,146.1017399389029
EL CARMEN DE ATRATO,27245,2013,1.0,Chocó,7619,13.1250820317627
EL CARMEN DE ATRATO,27245,2015,1.0,Chocó,7833,12.766500702157538
EL CARMEN DE ATRATO,27245,2018,4.0,Chocó,8193,48.82216526302942
EL CARMEN DE ATRATO,27245,2019,2.0,Chocó,8197,24.39917042820544
EL CARMEN DE ATRATO,27245,2020,3.0,Chocó,8212,36.53190452995616
EL CARMEN DE ATRATO,27245,2021,4.0,Chocó,8278,48.32085044696787
EL CARMEN DE BOLÍVAR,13244,2010,8.0,Bolívar,69210,11.559023262534316
EL CARMEN DE BOLÍVAR,13244,2011,5.0,Bolívar,69305,7.214486689272058
EL CARMEN DE BOLÍVAR,13244,2012,9.0,Bolívar,69322,12.982891434176741
EL CARMEN DE BOLÍVAR,13244,2013,8.0,Bolívar,69348,11.536021226279056
EL CARMEN DE BOLÍVAR,13244,2014,3.0,Bolívar,69322,4.327630478058913
EL CARMEN DE BOLÍVAR,13244,2015,3.0,Bolívar,69291,4.329566610382301
EL CARMEN DE BOLÍVAR,13244,2016,13.0,Bolívar,69403,18.731178767488437
EL CARMEN DE BOLÍVAR,13244,2017,13.0,Bolívar,69478,18.710958864676588
EL CARMEN DE BOLÍVAR,13244,2018,11.0,Bolívar,70131,15.684932483495174
EL CARMEN DE BOLÍVAR,13244,2019,23.0,Bolívar,71428,32.200257602060816
EL CARMEN DE BOLÍVAR,13244,2020,24.0,Bolívar,72595,33.06012810799642
EL CARMEN DE BOLÍVAR,13244,2021,14.0,Bolívar,73653,19.008051267429707
EL CARMEN DE CHUCURÍ,68235,2010,2.0,Santander,18935,10.562450488513335
EL CARMEN DE CHUCURÍ,68235,2014,1.0,Santander,19803,5.049739938393173
EL CARMEN DE CHUCURÍ,68235,2016,3.0,Santander,20295,14.781966001478196
EL CARMEN DE CHUCURÍ,68235,2018,1.0,Santander,20916,4.781028877414419
EL CARMEN DE CHUCURÍ,68235,2019,1.0,Santander,21415,4.669624095260332
EL CARMEN DE CHUCURÍ,68235,2020,1.0,Santander,21820,4.582951420714941
EL CARMEN DE CHUCURÍ,68235,2021,2.0,Santander,22062,9.065361254645998
EL CARMEN DE VIBORAL,5148,2010,7.0,Antioquia,52215,13.406109355549171
EL CARMEN DE VIBORAL,5148,2011,14.0,Antioquia,53063,26.383732544334094
EL CARMEN DE VIBORAL,5148,2012,11.0,Antioquia,53894,20.410435298920103
EL CARMEN DE VIBORAL,5148,2013,19.0,Antioquia,54657,34.7622445432424
EL CARMEN DE VIBORAL,5148,2014,11.0,Antioquia,55464,19.832684263666522
EL CARMEN DE VIBORAL,5148,2015,11.0,Antioquia,56346,19.52223760337912
EL CARMEN DE VIBORAL,5148,2016,10.0,Antioquia,57208,17.4800727171025
EL CARMEN DE VIBORAL,5148,2017,14.0,Antioquia,58120,24.088093599449415
EL CARMEN DE VIBORAL,5148,2018,13.0,Antioquia,59416,21.87962838292716
EL CARMEN DE VIBORAL,5148,2019,14.0,Antioquia,61122,22.905009652825495
EL CARMEN DE VIBORAL,5148,2020,22.0,Antioquia,62581,35.15443984595964
EL CARMEN DE VIBORAL,5148,2021,13.0,Antioquia,63564,20.451828078786736
EL CASTILLO,50251,2010,2.0,Meta,8045,24.860161591050343
EL CASTILLO,50251,2011,9.0,Meta,8058,111.69024571854058
EL CASTILLO,50251,2012,2.0,Meta,8039,24.878716258241074
EL CASTILLO,50251,2013,7.0,Meta,8014,87.3471425006239
EL CASTILLO,50251,2014,4.0,Meta,7979,50.13159543802481
EL CASTILLO,50251,2015,1.0,Meta,7978,12.534469791927801
EL CASTILLO,50251,2016,1.0,Meta,7994,12.509382036527395
EL CASTILLO,50251,2017,2.0,Meta,7994,25.01876407305479
EL CASTILLO,50251,2018,1.0,Meta,7977,12.536041118214866
EL CASTILLO,50251,2019,2.0,Meta,7619,26.2501640635254
EL CASTILLO,50251,2020,2.0,Meta,7408,26.99784017278618
EL CASTILLO,50251,2021,1.0,Meta,7469,13.388673182487615
EL CERRITO,76248,2010,44.0,Valle del Cauca,55344,79.50274645851403
EL CERRITO,76248,2011,58.0,Valle del Cauca,55481,104.54029307330438
EL CERRITO,76248,2012,46.0,Valle del Cauca,55575,82.7710301394512
EL CERRITO,76248,2013,54.0,Valle del Cauca,55629,97.0716712506067
EL CERRITO,76248,2014,51.0,Valle del Cauca,55656,91.63432514014661
EL CERRITO,76248,2015,85.0,Valle del Cauca,55725,152.53476895468822
EL CERRITO,76248,2016,29.0,Valle del Cauca,55876,51.90063712506264
EL CERRITO,76248,2017,29.0,Valle del Cauca,55879,51.897850713148046
EL CERRITO,76248,2018,39.0,Valle del Cauca,56470,69.0632194085355
EL CERRITO,76248,2019,43.0,Valle del Cauca,56835,75.65760534881674
EL CERRITO,76248,2020,26.0,Valle del Cauca,57133,45.50785010414296
EL CERRITO,76248,2021,32.0,Valle del Cauca,57441,55.709336536620185
EL CHARCO,52250,2010,17.0,Nariño,22976,73.99025069637882
EL CHARCO,52250,2011,11.0,Nariño,22941,47.94908678784709
EL CHARCO,52250,2012,11.0,Nariño,22899,48.037032184811565
EL CHARCO,52250,2013,5.0,Nariño,22860,21.872265966754156
EL CHARCO,52250,2014,10.0,Nariño,22785,43.88852315119596
EL CHARCO,52250,2015,8.0,Nariño,22741,35.1787520337716
EL CHARCO,52250,2016,8.0,Nariño,22628,35.3544281421248
EL CHARCO,52250,2017,16.0,Nariño,22569,70.89370375293544
EL CHARCO,52250,2018,14.0,Nariño,22505,62.20839813374805
EL CHARCO,52250,2019,11.0,Nariño,22528,48.828125
EL CHARCO,52250,2020,7.0,Nariño,22550,31.042128603104214
EL CHARCO,52250,2021,15.0,Nariño,22549,66.52179697547562
EL COCUY,15244,2010,3.0,Boyacá,4890,61.34969325153374
EL COCUY,15244,2012,1.0,Boyacá,4711,21.226915729144554
EL COCUY,15244,2015,1.0,Boyacá,4412,22.665457842248415
EL COCUY,15244,2018,2.0,Boyacá,4215,47.449584816132855
EL COCUY,15244,2019,1.0,Boyacá,4150,24.096385542168672
EL COCUY,15244,2020,1.0,Boyacá,4115,24.301336573511545
EL COLEGIO,25245,2010,8.0,Cundinamarca,18427,43.41455472947306
EL COLEGIO,25245,2011,2.0,Cundinamarca,18884,10.590976488032197
EL COLEGIO,25245,2012,4.0,Cundinamarca,19351,20.67076636866312
EL COLEGIO,25245,2013,5.0,Cundinamarca,19919,25.101661730006523
EL COLEGIO,25245,2014,3.0,Cundinamarca,20551,14.597829789304658
EL COLEGIO,25245,2015,3.0,Cundinamarca,21212,14.142937959645485
EL COLEGIO,25245,2016,3.0,Cundinamarca,21968,13.656227239621266
EL COLEGIO,25245,2017,7.0,Cundinamarca,22832,30.658724597056764
EL COLEGIO,25245,2018,4.0,Cundinamarca,23886,16.74621116972285
EL COLEGIO,25245,2019,4.0,Cundinamarca,25047,15.969976444284745
EL COLEGIO,25245,2020,3.0,Cundinamarca,26176,11.460880195599023
EL COLEGIO,25245,2021,3.0,Cundinamarca,27216,11.022927689594356
EL COPEY,20238,2010,6.0,Cesar,27661,21.69118976175843
EL COPEY,20238,2011,5.0,Cesar,27857,17.948809993897402
EL COPEY,20238,2012,7.0,Cesar,28030,24.97324295397788
EL COPEY,20238,2013,2.0,Cesar,28263,7.0763896260128085
EL COPEY,20238,2015,6.0,Cesar,28706,20.90155368215704
EL COPEY,20238,2016,3.0,Cesar,29026,10.335561220974299
EL COPEY,20238,2017,7.0,Cesar,29429,23.78606136803833
EL COPEY,20238,2018,7.0,Cesar,30159,23.21031864451739
EL COPEY,20238,2019,8.0,Cesar,30957,25.842297380237106
EL COPEY,20238,2020,5.0,Cesar,31650,15.79778830963665
EL COPEY,20238,2021,18.0,Cesar,32307,55.71547961742037
EL DONCELLO,18247,2010,31.0,Caquetá,20489,151.3006979354776
EL DONCELLO,18247,2011,5.0,Caquetá,20367,24.54951637452742
EL DONCELLO,18247,2012,8.0,Caquetá,20224,39.55696202531645
EL DONCELLO,18247,2013,13.0,Caquetá,20072,64.76683937823834
EL DONCELLO,18247,2014,14.0,Caquetá,19934,70.23176482391894
EL DONCELLO,18247,2015,10.0,Caquetá,19764,50.597045132564254
EL DONCELLO,18247,2016,6.0,Caquetá,19605,30.6044376434583
EL DONCELLO,18247,2017,8.0,Caquetá,19430,41.17344312918168
EL DONCELLO,18247,2018,5.0,Caquetá,19294,25.91479216336685
EL DONCELLO,18247,2019,5.0,Caquetá,19256,25.96593269630245
EL DONCELLO,18247,2020,9.0,Caquetá,19284,46.670815183571875
EL DONCELLO,18247,2021,5.0,Caquetá,19484,25.662081708068158
EL DORADO,50270,2014,2.0,Meta,3688,54.229934924078094
EL DORADO,50270,2015,1.0,Meta,3761,26.588673225206065
EL DORADO,50270,2016,1.0,Meta,3803,26.295030239284777
EL DORADO,50270,2021,2.0,Meta,4004,49.95004995004995
EL DOVIO,76250,2010,20.0,Valle del Cauca,10334,193.53590090961873
EL DOVIO,76250,2011,14.0,Valle del Cauca,10175,137.5921375921376
EL DOVIO,76250,2012,20.0,Valle del Cauca,9982,200.36064916850333
EL DOVIO,76250,2013,4.0,Valle del Cauca,9752,41.01722723543889
EL DOVIO,76250,2014,13.0,Valle del Cauca,9589,135.57200959432683
EL DOVIO,76250,2016,3.0,Valle del Cauca,9154,32.7725584443959
EL DOVIO,76250,2017,5.0,Valle del Cauca,8999,55.561729081009
EL DOVIO,76250,2018,4.0,Valle del Cauca,8886,45.01462975467027
EL DOVIO,76250,2019,2.0,Valle del Cauca,8711,22.959476523935255
EL DOVIO,76250,2020,16.0,Valle del Cauca,8616,185.70102135561746
EL DOVIO,76250,2021,5.0,Valle del Cauca,8662,57.723389517432466
EL ESPINO,15248,2020,1.0,Boyacá,3054,32.74394237066143
EL GUAMO,13248,2010,1.0,Bolívar,8140,12.285012285012284
EL GUAMO,13248,2014,1.0,Bolívar,8360,11.961722488038278
EL LITORAL DEL SAN JUAN,27250,2012,5.0,Chocó,16851,29.671829565010977
EL LITORAL DEL SAN JUAN,27250,2013,4.0,Chocó,17651,22.661605574754972
EL LITORAL DEL SAN JUAN,27250,2014,2.0,Chocó,18484,10.820168794633195
EL LITORAL DEL SAN JUAN,27250,2016,3.0,Chocó,20080,14.9402390438247
EL LITORAL DEL SAN JUAN,27250,2017,9.0,Chocó,20899,43.06426144791617
EL LITORAL DEL SAN JUAN,27250,2018,2.0,Chocó,21669,9.229775254972541
EL LITORAL DEL SAN JUAN,27250,2019,7.0,Chocó,22242,31.47198992896322
EL LITORAL DEL SAN JUAN,27250,2020,3.0,Chocó,22890,13.10615989515072
EL LITORAL DEL SAN JUAN,27250,2021,3.0,Chocó,23080,12.998266897746968
EL MOLINO,44110,2011,1.0,La Guajira,6517,15.344483658124904
EL MOLINO,44110,2013,2.0,La Guajira,6639,30.125018828136767
EL MOLINO,44110,2014,2.0,La Guajira,6675,29.962546816479403
EL MOLINO,44110,2016,1.0,La Guajira,6889,14.515894904920888
EL PASO,20250,2010,14.0,Cesar,28983,48.30417831142394
EL PASO,20250,2011,6.0,Cesar,29782,20.146397152642535
EL PASO,20250,2012,8.0,Cesar,30619,26.12756785002776
EL PASO,20250,2013,19.0,Cesar,31510,60.29831799428752
EL PASO,20250,2014,7.0,Cesar,32451,21.570983945024807
EL PASO,20250,2015,9.0,Cesar,33469,26.890555439361798
EL PASO,20250,2016,6.0,Cesar,34570,17.356089094590686
EL PASO,20250,2017,13.0,Cesar,35831,36.28143227931121
EL PASO,20250,2018,13.0,Cesar,37531,34.638032559750606
EL PASO,20250,2019,7.0,Cesar,39365,17.78229391591515
EL PASO,20250,2020,12.0,Cesar,40858,29.37001321650595
EL PASO,20250,2021,13.0,Cesar,41715,31.16384993407647
EL PAUJIL,18256,2010,7.0,Caquetá,17188,40.726087968350015
EL PAUJIL,18256,2011,13.0,Caquetá,17337,74.98413797081386
EL PAUJIL,18256,2012,22.0,Caquetá,17451,126.0672740817145
EL PAUJIL,18256,2013,19.0,Caquetá,17568,108.1511839708561
EL PAUJIL,18256,2014,7.0,Caquetá,17668,39.61965134706815
EL PAUJIL,18256,2015,11.0,Caquetá,17762,61.9299628420223
EL PAUJIL,18256,2016,6.0,Caquetá,17856,33.60215053763441
EL PAUJIL,18256,2017,8.0,Caquetá,17959,44.54591012862632
EL PAUJIL,18256,2018,10.0,Caquetá,18036,55.444666223109344
EL PAUJIL,18256,2019,5.0,Caquetá,18251,27.395759136485673
EL PAUJIL,18256,2020,3.0,Caquetá,18464,16.24783362218371
EL PAUJIL,18256,2021,6.0,Caquetá,18659,32.15606409775444
EL PEÑOL,52254,2010,3.0,Nariño,8514,35.236081747709655
EL PEÑOL,52254,2011,1.0,Nariño,8379,11.934598400763814
EL PEÑOL,52254,2013,3.0,Nariño,8102,37.0278943470748
EL PEÑOL,52254,2014,1.0,Nariño,7985,12.523481527864746
EL PEÑOL,52254,2015,4.0,Nariño,7837,51.039938752073496
EL PEÑOL,52254,2016,1.0,Nariño,7645,13.080444735120993
EL PEÑOL,52254,2017,6.0,Nariño,7548,79.4912559618442
EL PEÑOL,52254,2018,2.0,Nariño,7446,26.860059092130005
EL PEÑOL,52254,2019,7.0,Nariño,7443,94.04809888485826
EL PEÑOL,52254,2020,2.0,Nariño,7442,26.874496103198062
EL PEÑOL,52254,2021,1.0,Nariño,7442,13.437248051599031
EL PEÑÓN,13268,2013,2.0,Bolívar,8754,22.84669865204478
EL PEÑÓN,25258,2010,1.0,Cundinamarca,4614,21.673168617251843
EL PEÑÓN,25258,2013,1.0,Cundinamarca,4555,21.95389681668496
EL PEÑÓN,25258,2015,1.0,Cundinamarca,4561,21.925016443762335
EL PEÑÓN,25258,2018,3.0,Cundinamarca,4681,64.0888698995941
EL PEÑÓN,68250,2010,1.0,Santander,5534,18.070112034694617
EL PEÑÓN,68250,2011,1.0,Santander,5494,18.20167455405897
EL PEÑÓN,68250,2013,2.0,Santander,5428,36.84598378776713
EL PEÑÓN,68250,2014,1.0,Santander,5383,18.57700167193015
EL PEÑÓN,68250,2015,4.0,Santander,5336,74.96251874062968
EL PEÑÓN,68250,2017,1.0,Santander,5272,18.96813353566009
EL PEÑÓN,68250,2018,1.0,Santander,5279,18.942981625307823
EL PEÑÓN,68250,2019,3.0,Santander,5405,55.504162812210915
EL PEÑÓN,68250,2020,1.0,Santander,5507,18.158707100054475
EL PEÑÓN,68250,2021,1.0,Santander,5568,17.95977011494253
EL PIÑON,47258,2012,1.0,Magdalena,19673,5.083108829360037
EL PIÑON,47258,2013,1.0,Magdalena,20034,4.99151442547669
EL PIÑON,47258,2015,1.0,Magdalena,20906,4.783315794508753
EL PIÑON,47258,2016,1.0,Magdalena,21318,4.69087156393658
EL PIÑON,47258,2017,1.0,Magdalena,21823,4.582321404023278
EL PIÑON,47258,2018,2.0,Magdalena,22530,8.87705281846427
EL PIÑON,47258,2020,1.0,Magdalena,24083,4.152306606319811
EL PLAYÓN,68255,2011,2.0,Santander,13498,14.81700992739665
EL PLAYÓN,68255,2013,4.0,Santander,13473,29.68900764491947
EL PLAYÓN,68255,2014,2.0,Santander,13429,14.893141708243355
EL PLAYÓN,68255,2015,1.0,Santander,13413,7.455453664355477
EL PLAYÓN,68255,2016,8.0,Santander,13404,59.6836765144733
EL PLAYÓN,68255,2017,4.0,Santander,13543,29.53555342243225
EL PLAYÓN,68255,2019,5.0,Santander,13882,36.017864860971045
EL PLAYÓN,68255,2020,2.0,Santander,14038,14.247043738424276
EL PLAYÓN,68255,2021,1.0,Santander,14193,7.045726766715988
EL RETORNO,95025,2010,3.0,Guaviare,10996,27.28264823572208
EL RETORNO,95025,2011,7.0,Guaviare,11189,62.56144427562785
EL RETORNO,95025,2012,8.0,Guaviare,11463,69.7897583529617
EL RETORNO,95025,2013,3.0,Guaviare,11708,25.62350529552443
EL RETORNO,95025,2014,4.0,Guaviare,11978,33.39455668725998
EL RETORNO,95025,2015,9.0,Guaviare,12382,72.68615732514941
EL RETORNO,95025,2016,5.0,Guaviare,12748,39.22183871979918
EL RETORNO,95025,2017,7.0,Guaviare,13131,53.308963521437825
EL RETORNO,95025,2018,2.0,Guaviare,13653,14.648795136600013
EL RETORNO,95025,2019,6.0,Guaviare,13684,43.84682841274481
EL RETORNO,95025,2020,4.0,Guaviare,13722,29.150269639994168
EL RETORNO,95025,2021,14.0,Guaviare,14010,99.92862241256246
EL RETÉN,47268,2010,6.0,Magdalena,17716,33.86769022352676
EL RETÉN,47268,2011,4.0,Magdalena,17925,22.315202231520225
EL RETÉN,47268,2012,2.0,Magdalena,18132,11.030222810500772
EL RETÉN,47268,2013,2.0,Magdalena,18381,10.880800826940863
EL RETÉN,47268,2014,7.0,Magdalena,18547,37.74195287647598
EL RETÉN,47268,2015,2.0,Magdalena,18732,10.676916506512919
EL RETÉN,47268,2016,1.0,Magdalena,18953,5.276209571044162
EL RETÉN,47268,2017,5.0,Magdalena,19264,25.955149501661133
EL RETÉN,47268,2018,2.0,Magdalena,19697,10.153830532568412
EL RETÉN,47268,2019,1.0,Magdalena,20455,4.888780249327793
EL RETÉN,47268,2020,3.0,Magdalena,21052,14.250427512825384
EL RETÉN,47268,2021,2.0,Magdalena,21379,9.354974507694466
EL ROBLE,70233,2010,1.0,Sucre,10235,9.770395701025892
EL ROBLE,70233,2015,2.0,Sucre,9966,20.06823198876179
EL ROBLE,70233,2016,1.0,Sucre,9949,10.05126143330988
EL ROBLE,70233,2019,2.0,Sucre,10215,19.57905041605482
EL ROSAL,25260,2011,4.0,Cundinamarca,16363,24.445395098698285
EL ROSAL,25260,2013,2.0,Cundinamarca,17600,11.363636363636363
EL ROSAL,25260,2014,3.0,Cundinamarca,18325,16.37107776261937
EL ROSAL,25260,2015,2.0,Cundinamarca,19076,10.484378276368211
EL ROSAL,25260,2016,2.0,Cundinamarca,19963,10.018534288433603
EL ROSAL,25260,2017,2.0,Cundinamarca,20874,9.581297307655456
EL ROSAL,25260,2018,2.0,Cundinamarca,22065,9.06412871062769
EL ROSAL,25260,2019,3.0,Cundinamarca,23417,12.81120553444079
EL ROSAL,25260,2020,3.0,Cundinamarca,24768,12.112403100775193
EL ROSAL,25260,2021,3.0,Cundinamarca,25757,11.647319175369802
EL ROSARIO,52256,2010,5.0,Nariño,11467,43.60338362256911
EL ROSARIO,52256,2011,3.0,Nariño,11616,25.826446280991735
EL ROSARIO,52256,2012,5.0,Nariño,11724,42.647560559536
EL ROSARIO,52256,2013,3.0,Nariño,11791,25.443134594182002
EL ROSARIO,52256,2014,5.0,Nariño,11866,42.13719871902916
EL ROSARIO,52256,2015,5.0,Nariño,11980,41.736227045075125
EL ROSARIO,52256,2016,7.0,Nariño,12071,57.990224505012016
EL ROSARIO,52256,2017,9.0,Nariño,12209,73.71611106560734
EL ROSARIO,52256,2018,19.0,Nariño,12280,154.7231270358306
EL ROSARIO,52256,2019,8.0,Nariño,12169,65.7408168296491
EL ROSARIO,52256,2020,2.0,Nariño,12062,16.5809981760902
EL ROSARIO,52256,2021,7.0,Nariño,12059,58.04793100588772
EL SANTUARIO,5697,2010,5.0,Antioquia,32446,15.410220057942428
EL SANTUARIO,5697,2011,2.0,Antioquia,32729,6.110788597268478
EL SANTUARIO,5697,2013,7.0,Antioquia,33391,20.963732742355724
EL SANTUARIO,5697,2014,1.0,Antioquia,33707,2.9667428130655353
EL SANTUARIO,5697,2015,6.0,Antioquia,33985,17.654847726938357
EL SANTUARIO,5697,2016,3.0,Antioquia,34347,8.734387282732117
EL SANTUARIO,5697,2017,2.0,Antioquia,34862,5.736905513166199
EL SANTUARIO,5697,2018,6.0,Antioquia,35422,16.93862571283383
EL SANTUARIO,5697,2019,3.0,Antioquia,36043,8.323391504591738
EL SANTUARIO,5697,2020,6.0,Antioquia,36605,16.391203387515365
EL SANTUARIO,5697,2021,5.0,Antioquia,37173,13.450622763833966
EL TABLÓN DE GÓMEZ,52258,2010,3.0,Nariño,13621,22.02481462447691
EL TABLÓN DE GÓMEZ,52258,2011,4.0,Nariño,13738,29.116319697190274
EL TABLÓN DE GÓMEZ,52258,2012,1.0,Nariño,13767,7.263746640517178
EL TABLÓN DE GÓMEZ,52258,2013,5.0,Nariño,13837,36.13500036135
EL TABLÓN DE GÓMEZ,52258,2014,2.0,Nariño,13926,14.361625736033318
EL TABLÓN DE GÓMEZ,52258,2015,1.0,Nariño,14033,7.126060001425212
EL TABLÓN DE GÓMEZ,52258,2016,1.0,Nariño,14154,7.065140596297866
EL TABLÓN DE GÓMEZ,52258,2017,1.0,Nariño,14256,7.014590347923682
EL TABLÓN DE GÓMEZ,52258,2018,2.0,Nariño,14342,13.945056477478735
EL TABLÓN DE GÓMEZ,52258,2021,1.0,Nariño,14258,7.013606396409034
EL TAMBO,19256,2010,21.0,Cauca,52342,40.120744335333
EL TAMBO,19256,2011,21.0,Cauca,52520,39.98476770753999
EL TAMBO,19256,2012,33.0,Cauca,52675,62.64831514000949
EL TAMBO,19256,2013,26.0,Cauca,52831,49.213529935076
EL TAMBO,19256,2014,35.0,Cauca,53007,66.02901503575
EL TAMBO,19256,2015,30.0,Cauca,53211,56.37932006540001
EL TAMBO,19256,2016,30.0,Cauca,53446,56.13142237024286
EL TAMBO,19256,2017,36.0,Cauca,53625,67.13286713286713
EL TAMBO,19256,2018,46.0,Cauca,53891,85.35748084095674
EL TAMBO,19256,2019,47.0,Cauca,53840,87.295690936107
EL TAMBO,19256,2020,79.0,Cauca,53769,146.92480797485538
EL TAMBO,19256,2021,63.0,Cauca,54198,116.24045167718366
EL TAMBO,52260,2010,4.0,Nariño,16609,24.08332831597327
EL TAMBO,52260,2011,2.0,Nariño,16316,12.257906349595489
EL TAMBO,52260,2012,3.0,Nariño,16038,18.705574261129815
EL TAMBO,52260,2013,3.0,Nariño,15735,19.065776930409914
EL TAMBO,52260,2014,2.0,Nariño,15443,12.95085151848734
EL TAMBO,52260,2015,4.0,Nariño,15210,26.298487836949374
EL TAMBO,52260,2016,3.0,Nariño,14926,20.099155835454912
EL TAMBO,52260,2017,1.0,Nariño,14488,6.902263942573165
EL TAMBO,52260,2019,4.0,Nariño,13986,28.6000286000286
EL TAMBO,52260,2020,1.0,Nariño,13809,7.241653993772178
EL TAMBO,52260,2021,5.0,Nariño,13806,36.21613791105317
EL TARRA,54250,2010,11.0,Norte de Santander,16340,67.31946144430844
EL TARRA,54250,2011,12.0,Norte de Santander,16760,71.59904534606206
EL TARRA,54250,2012,8.0,Norte de Santander,17143,46.66627778101849
EL TARRA,54250,2013,7.0,Norte de Santander,17509,39.97943914558227
EL TARRA,54250,2014,10.0,Norte de Santander,17875,55.94405594405595
EL TARRA,54250,2015,10.0,Norte de Santander,18246,54.80653293872629
EL TARRA,54250,2016,13.0,Norte de Santander,18627,69.79116336500779
EL TARRA,54250,2017,14.0,Norte de Santander,19220,72.84079084287201
EL TARRA,54250,2018,22.0,Norte de Santander,20093,109.4908674662818
EL TARRA,54250,2019,12.0,Norte de Santander,21145,56.75100496571294
EL TARRA,54250,2020,18.0,Norte de Santander,21926,82.09431724892822
EL TARRA,54250,2021,14.0,Norte de Santander,22230,62.97795771479982
